#      Name	     Mass	    Gamma	 Spin	Isospin	   I3	Nq	Ns	Naq	Nas	Nc	Nac	       MC	   Nyield	MassLower
# Dc1865zer	 1.864600	0.00000e+00	  0.0	  0.5	  0.5	0	0	1	0	1	0	      421	3.22736e-07	   1.8646
# 1:pbar [GeV]	2:m [GeV]	3:feq 1	4:feq 2	5:fshear 1	6:fshear 2	7:fshear 3	8:fbulk 1	9:fbulk 2	10:ftemperature 1	11:ftemperature 2	12:fvelocity 1	13:fvelocity 2	14:fvelocity 3 	15:fdiff 1	16:fdiff 2	17:fdiff3
    3.52351e+00	    1.86460e+00	    7.17033e-11	    7.29028e-11	    9.50348e-10	    9.54342e-10	    9.67454e-10	   -1.91271e-10	   -1.93753e-10	    1.92497e-09	    1.95859e-09	    2.60896e-10	    2.61531e-10	    2.65422e-10	    2.60896e-10	    2.61531e-10	    2.65422e-10
    3.56385e+00	    1.86460e+00	    5.72629e-11	    5.82041e-11	    7.76020e-10	    7.79180e-10	    7.89739e-10	   -1.56156e-10	   -1.58164e-10	    1.55019e-09	    1.57677e-09	    2.10683e-10	    2.11180e-10	    2.14273e-10	    2.10683e-10	    2.11180e-10	    2.14273e-10
    3.60505e+00	    1.86460e+00	    4.54807e-11	    4.62150e-11	    6.30339e-10	    6.32826e-10	    6.41281e-10	   -1.26780e-10	   -1.28394e-10	    1.24170e-09	    1.26261e-09	    1.69222e-10	    1.69609e-10	    1.72054e-10	    1.69222e-10	    1.69609e-10	    1.72054e-10
    3.64714e+00	    1.86460e+00	    3.59187e-11	    3.64881e-11	    5.09224e-10	    5.11170e-10	    5.17902e-10	   -1.02342e-10	   -1.03631e-10	    9.89117e-10	    1.00546e-09	    1.35167e-10	    1.35467e-10	    1.37388e-10	    1.35167e-10	    1.35467e-10	    1.37388e-10
    3.69016e+00	    1.86460e+00	    2.82013e-11	    2.86402e-11	    4.09069e-10	    4.10581e-10	    4.15909e-10	   -8.21257e-11	   -8.31487e-11	    7.83413e-10	    7.96114e-10	    1.07347e-10	    1.07577e-10	    1.09078e-10	    1.07347e-10	    1.07577e-10	    1.09078e-10
    3.73414e+00	    1.86460e+00	    2.20084e-11	    2.23444e-11	    3.26701e-10	    3.27870e-10	    3.32061e-10	   -6.55008e-11	   -6.63073e-11	    6.16824e-10	    6.26632e-10	    8.47477e-11	    8.49235e-11	    8.60886e-11	    8.47477e-11	    8.49235e-11	    8.60886e-11
    3.77910e+00	    1.86460e+00	    1.70680e-11	    1.73237e-11	    2.59349e-10	    2.60246e-10	    2.63521e-10	   -5.19119e-11	   -5.25433e-11	    4.82691e-10	    4.90216e-10	    6.64956e-11	    6.66290e-11	    6.75276e-11	    6.64956e-11	    6.66290e-11	    6.75276e-11
    3.82508e+00	    1.86460e+00	    1.31510e-11	    1.33442e-11	    2.04599e-10	    2.05283e-10	    2.07825e-10	   -4.08740e-11	   -4.13648e-11	    3.75336e-10	    3.81071e-10	    5.18432e-11	    5.19438e-11	    5.26320e-11	    5.18432e-11	    5.19438e-11	    5.26320e-11
    3.87213e+00	    1.86460e+00	    1.00651e-11	    1.02100e-11	    1.60365e-10	    1.60883e-10	    1.62843e-10	   -3.19662e-11	   -3.23449e-11	    2.89945e-10	    2.94286e-10	    4.01537e-11	    4.02290e-11	    4.07526e-11	    4.01537e-11	    4.02290e-11	    4.07526e-11
    3.92026e+00	    1.86460e+00	    7.64990e-12	    7.75783e-12	    1.24854e-10	    1.25244e-10	    1.26744e-10	   -2.48253e-11	   -2.51154e-11	    2.22460e-10	    2.25722e-10	    3.08882e-11	    3.09441e-11	    3.13395e-11	    3.08882e-11	    3.09441e-11	    3.13395e-11
    3.96954e+00	    1.86460e+00	    5.77245e-12	    5.85222e-12	    9.65330e-11	    9.68240e-11	    9.79641e-11	   -1.91404e-11	   -1.93609e-11	    1.69481e-10	    1.71914e-10	    2.35929e-11	    2.36342e-11	    2.39305e-11	    2.35929e-11	    2.36342e-11	    2.39305e-11
    4.02000e+00	    1.86460e+00	    4.32332e-12	    4.38182e-12	    7.40996e-11	    7.43151e-11	    7.51749e-11	   -1.46470e-11	   -1.48132e-11	    1.28178e-10	    1.29978e-10	    1.78888e-11	    1.79190e-11	    1.81394e-11	    1.78888e-11	    1.79190e-11	    1.81394e-11
    4.07167e+00	    1.86460e+00	    3.21296e-12	    3.25552e-12	    5.64554e-11	    5.66138e-11	    5.72571e-11	   -1.11217e-11	   -1.12459e-11	    9.62060e-11	    9.75284e-11	    1.34608e-11	    1.34827e-11	    1.36454e-11	    1.34608e-11	    1.34827e-11	    1.36454e-11
    4.12461e+00	    1.86460e+00	    2.36865e-12	    2.39934e-12	    4.26797e-11	    4.27951e-11	    4.32725e-11	   -8.37709e-12	   -8.46916e-12	    7.16421e-11	    7.26051e-11	    1.00491e-11	    1.00649e-11	    1.01839e-11	    1.00491e-11	    1.00649e-11	    1.01839e-11
    4.17887e+00	    1.86460e+00	    1.73168e-12	    1.75362e-12	    3.20062e-11	    3.20895e-11	    3.24408e-11	   -6.25725e-12	   -6.32488e-12	    5.29150e-11	    5.36103e-11	    7.44079e-12	    7.45204e-12	    7.53837e-12	    7.44079e-12	    7.45204e-12	    7.53837e-12
    4.23450e+00	    1.86460e+00	    1.25506e-12	    1.27061e-12	    2.38016e-11	    2.38613e-11	    2.41174e-11	   -4.63346e-12	   -4.68268e-12	    3.87522e-11	    3.92497e-11	    5.46269e-12	    5.47064e-12	    5.53271e-12	    5.46269e-12	    5.47064e-12	    5.53271e-12
    4.29154e+00	    1.86460e+00	    9.01467e-13	    9.12377e-13	    1.75467e-11	    1.75890e-11	    1.77741e-11	   -3.40028e-12	   -3.43576e-12	    2.81303e-11	    2.84830e-11	    3.97507e-12	    3.98063e-12	    4.02484e-12	    3.97507e-12	    3.98063e-12	    4.02484e-12
    4.35006e+00	    1.86460e+00	    6.41453e-13	    6.49035e-13	    1.28189e-11	    1.28486e-11	    1.29811e-11	   -2.47207e-12	   -2.49739e-12	    2.02330e-11	    2.04807e-11	    2.86603e-12	    2.86989e-12	    2.90108e-12	    2.86603e-12	    2.86989e-12	    2.90108e-12
    4.41012e+00	    1.86460e+00	    4.52009e-13	    4.57225e-13	    9.27705e-12	    9.29773e-12	    9.39161e-12	   -1.77984e-12	   -1.79772e-12	    1.44143e-11	    1.45865e-11	    2.04670e-12	    2.04935e-12	    2.07113e-12	    2.04670e-12	    2.04935e-12	    2.07113e-12
    4.47177e+00	    1.86460e+00	    3.15302e-13	    3.18851e-13	    6.64827e-12	    6.66251e-12	    6.72835e-12	   -1.26855e-12	   -1.28105e-12	    1.01673e-11	    1.02857e-11	    1.44709e-12	    1.44889e-12	    1.46394e-12	    1.44709e-12	    1.44889e-12	    1.46394e-12
    4.53508e+00	    1.86460e+00	    2.17631e-13	    2.20020e-13	    4.71596e-12	    4.72565e-12	    4.77133e-12	   -8.94675e-13	   -9.03309e-13	    7.09770e-12	    7.17828e-12	    1.01257e-12	    1.01378e-12	    1.02406e-12	    1.01257e-12	    1.01378e-12	    1.02406e-12
    4.60013e+00	    1.86460e+00	    1.48572e-13	    1.50162e-13	    3.30983e-12	    3.31636e-12	    3.34770e-12	   -6.24111e-13	   -6.30008e-13	    4.90161e-12	    4.95582e-12	    7.00897e-13	    7.01699e-13	    7.08650e-13	    7.00897e-13	    7.01699e-13	    7.08650e-13
    4.66698e+00	    1.86460e+00	    1.00272e-13	    1.01317e-13	    2.29731e-12	    2.30165e-12	    2.32291e-12	   -4.30428e-13	   -4.34407e-13	    3.34712e-12	    3.38316e-12	    4.79715e-13	    4.80241e-13	    4.84883e-13	    4.79715e-13	    4.80241e-13	    4.84883e-13
    4.73571e+00	    1.86460e+00	    6.68692e-14	    6.75477e-14	    1.57617e-12	    1.57902e-12	    1.59326e-12	   -2.93339e-13	   -2.95991e-13	    2.25893e-12	    2.28260e-12	    3.24490e-13	    3.24831e-13	    3.27893e-13	    3.24490e-13	    3.24831e-13	    3.27893e-13
    4.80641e+00	    1.86460e+00	    4.40410e-14	    4.44758e-14	    1.06840e-12	    1.07025e-12	    1.07967e-12	   -1.97446e-13	   -1.99190e-13	    1.50595e-12	    1.52130e-12	    2.16813e-13	    2.17031e-13	    2.19025e-13	    2.16813e-13	    2.17031e-13	    2.19025e-13
    4.87916e+00	    1.86460e+00	    2.86308e-14	    2.89056e-14	    7.15119e-13	    7.16303e-13	    7.22452e-13	   -1.31190e-13	   -1.32321e-13	    9.91198e-13	    1.00102e-12	    1.43020e-13	    1.43158e-13	    1.44439e-13	    1.43020e-13	    1.43158e-13	    1.44439e-13
    4.95406e+00	    1.86460e+00	    1.83611e-14	    1.85324e-14	    4.72379e-13	    4.73127e-13	    4.77085e-13	   -8.59952e-14	   -8.67189e-14	    6.43724e-13	    6.49918e-13	    9.30871e-14	    9.31728e-14	    9.39844e-14	    9.30871e-14	    9.31728e-14	    9.39844e-14
    5.03119e+00	    1.86460e+00	    1.16088e-14	    1.17140e-14	    3.07756e-13	    3.08222e-13	    3.10733e-13	   -5.55786e-14	   -5.60346e-14	    4.12253e-13	    4.16104e-13	    5.97441e-14	    5.97966e-14	    6.03033e-14	    5.97441e-14	    5.97966e-14	    6.03033e-14
    5.11067e+00	    1.86460e+00	    7.23127e-15	    7.29485e-15	    1.97628e-13	    1.97913e-13	    1.99483e-13	   -3.53931e-14	   -3.56760e-14	    2.60178e-13	    2.62536e-13	    3.77862e-14	    3.78178e-14	    3.81293e-14	    3.77862e-14	    3.78178e-14	    3.81293e-14
    5.19260e+00	    1.86460e+00	    4.43482e-15	    4.47263e-15	    1.25003e-13	    1.25175e-13	    1.26140e-13	   -2.21926e-14	   -2.23653e-14	    1.61704e-13	    1.63125e-13	    2.35344e-14	    2.35532e-14	    2.37416e-14	    2.35344e-14	    2.35532e-14	    2.37416e-14
    5.27711e+00	    1.86460e+00	    2.67578e-15	    2.69789e-15	    7.78226e-14	    7.79244e-14	    7.85085e-14	   -1.36917e-14	   -1.37953e-14	    9.89003e-14	    9.97420e-14	    1.44240e-14	    1.44350e-14	    1.45471e-14	    1.44240e-14	    1.44350e-14	    1.45471e-14
    5.36431e+00	    1.86460e+00	    1.58707e-15	    1.59977e-15	    4.76507e-14	    4.77100e-14	    4.80573e-14	   -8.30481e-15	   -8.36588e-15	    5.94785e-14	    5.99685e-14	    8.69248e-15	    8.69877e-15	    8.76430e-15	    8.69248e-15	    8.69877e-15	    8.76430e-15
    5.45434e+00	    1.86460e+00	    9.24586e-16	    9.31744e-16	    2.86716e-14	    2.87055e-14	    2.89083e-14	   -4.94837e-15	   -4.98370e-15	    3.51437e-14	    3.54237e-14	    5.14653e-15	    5.15007e-15	    5.18767e-15	    5.14653e-15	    5.15007e-15	    5.18767e-15
    5.54734e+00	    1.86460e+00	    5.28585e-16	    5.32540e-16	    1.69385e-14	    1.69575e-14	    1.70736e-14	   -2.89381e-15	   -2.91385e-15	    2.03833e-14	    2.05402e-14	    2.99098e-15	    2.99293e-15	    3.01408e-15	    2.99098e-15	    2.99293e-15	    3.01408e-15
    5.64346e+00	    1.86460e+00	    2.96266e-16	    2.98407e-16	    9.81584e-15	    9.82629e-15	    9.89145e-15	   -1.65937e-15	   -1.67050e-15	    1.15939e-14	    1.16800e-14	    1.70462e-15	    1.70567e-15	    1.71734e-15	    1.70462e-15	    1.70567e-15	    1.71734e-15
    5.74286e+00	    1.86460e+00	    1.62631e-16	    1.63766e-16	    5.57410e-15	    5.57972e-15	    5.61552e-15	   -9.32048e-16	   -9.38104e-16	    6.46055e-15	    6.50688e-15	    9.51735e-16	    9.52293e-16	    9.58586e-16	    9.51735e-16	    9.52293e-16	    9.58586e-16
    5.84573e+00	    1.86460e+00	    8.73386e-17	    8.79259e-17	    3.09849e-15	    3.10144e-15	    3.12068e-15	   -5.12257e-16	   -5.15476e-16	    3.52311e-15	    3.54746e-15	    5.20006e-16	    5.20295e-16	    5.23615e-16	    5.20006e-16	    5.20295e-16	    5.23615e-16
    5.95223e+00	    1.86460e+00	    4.58330e-17	    4.61298e-17	    1.68404e-15	    1.68556e-15	    1.69565e-15	   -2.75160e-16	   -2.76831e-16	    1.87800e-15	    1.89049e-15	    2.77715e-16	    2.77861e-16	    2.79571e-16	    2.77715e-16	    2.77861e-16	    2.79571e-16
    6.06257e+00	    1.86460e+00	    2.34732e-17	    2.36195e-17	    8.93808e-16	    8.94568e-16	    8.99738e-16	   -1.44275e-16	   -1.45120e-16	    9.77309e-16	    9.83565e-16	    1.44793e-16	    1.44865e-16	    1.45724e-16	    1.44793e-16	    1.44865e-16	    1.45724e-16
    6.17697e+00	    1.86460e+00	    1.17166e-17	    1.17868e-17	    4.62648e-16	    4.63018e-16	    4.65597e-16	   -7.37430e-17	   -7.41595e-17	    4.95857e-16	    4.98906e-16	    7.35987e-17	    7.36330e-17	    7.40534e-17	    7.35987e-17	    7.36330e-17	    7.40534e-17
    6.29564e+00	    1.86460e+00	    5.69161e-18	    5.72434e-18	    2.33211e-16	    2.33387e-16	    2.34638e-16	   -3.66902e-17	   -3.68897e-17	    2.44930e-16	    2.46375e-16	    3.64201e-17	    3.64361e-17	    3.66361e-17	    3.64201e-17	    3.64361e-17	    3.66361e-17
    6.41885e+00	    1.86460e+00	    2.68653e-18	    2.70134e-18	    1.14307e-16	    1.14388e-16	    1.14977e-16	   -1.77421e-17	   -1.78348e-17	    1.17602e-16	    1.18267e-16	    1.75180e-17	    1.75253e-17	    1.76176e-17	    1.75180e-17	    1.75253e-17	    1.76176e-17
    6.54686e+00	    1.86460e+00	    1.23009e-18	    1.23659e-18	    5.43874e-17	    5.44235e-17	    5.46927e-17	   -8.32446e-18	   -8.36626e-18	    5.47955e-17	    5.50923e-17	    8.17666e-18	    8.17982e-18	    8.22118e-18	    8.17666e-18	    8.17982e-18	    8.22118e-18
    6.67996e+00	    1.86460e+00	    5.45353e-19	    5.48108e-19	    2.50753e-17	    2.50909e-17	    2.52099e-17	   -3.78285e-18	   -3.80106e-18	    2.47313e-17	    2.48594e-17	    3.69680e-18	    3.69813e-18	    3.71604e-18	    3.69680e-18	    3.69813e-18	    3.71604e-18
    6.81845e+00	    1.86460e+00	    2.33645e-19	    2.34772e-19	    1.11808e-17	    1.11873e-17	    1.12381e-17	   -1.66166e-18	   -1.66932e-18	    1.07913e-17	    1.08446e-17	    1.61578e-18	    1.61633e-18	    1.62382e-18	    1.61578e-18	    1.61633e-18	    1.62382e-18
    6.96268e+00	    1.86460e+00	    9.65254e-20	    9.69696e-20	    4.81131e-18	    4.81392e-18	    4.83483e-18	   -7.04047e-19	   -7.07151e-19	    4.54250e-18	    4.56392e-18	    6.81281e-19	    6.81496e-19	    6.84512e-19	    6.81281e-19	    6.81496e-19	    6.84512e-19
    7.11301e+00	    1.86460e+00	    3.83642e-20	    3.85323e-20	    1.99354e-18	    1.99454e-18	    2.00281e-18	   -2.87077e-19	   -2.88286e-19	    1.84042e-18	    1.84868e-18	    2.76474e-19	    2.76555e-19	    2.77722e-19	    2.76474e-19	    2.76555e-19	    2.77722e-19
    7.26984e+00	    1.86460e+00	    1.46322e-20	    1.46932e-20	    7.93368e-19	    7.93740e-19	    7.96877e-19	   -1.12368e-19	   -1.12819e-19	    7.15889e-19	    7.18943e-19	    1.07715e-19	    1.07745e-19	    1.08177e-19	    1.07715e-19	    1.07745e-19	    1.08177e-19
    7.43360e+00	    1.86460e+00	    5.34072e-21	    5.36184e-21	    3.02439e-19	    3.02570e-19	    3.03708e-19	   -4.21066e-20	   -4.22673e-20	    2.66623e-19	    2.67703e-19	    4.01798e-20	    4.01900e-20	    4.03435e-20	    4.01798e-20	    4.01900e-20	    4.03435e-20
    7.60477e+00	    1.86460e+00	    1.85991e-21	    1.86687e-21	    1.10110e-19	    1.10155e-19	    1.10548e-19	   -1.50600e-20	   -1.51146e-20	    9.47934e-20	    9.51570e-20	    1.43072e-20	    1.43106e-20	    1.43624e-20	    1.43072e-20	    1.43106e-20	    1.43624e-20
    7.78387e+00	    1.86460e+00	    6.15967e-22	    6.18150e-22	    3.81629e-20	    3.81771e-20	    3.83063e-20	   -5.12450e-21	   -5.14210e-21	    3.20680e-20	    3.21843e-20	    4.84730e-21	    4.84835e-21	    4.86499e-21	    4.84730e-21	    4.84835e-21	    4.86499e-21
    7.97146e+00	    1.86460e+00	    1.93303e-22	    1.93949e-22	    1.25469e-20	    1.25512e-20	    1.25914e-20	   -1.65302e-21	   -1.65839e-21	    1.02855e-20	    1.03207e-20	    1.55702e-21	    1.55733e-21	    1.56238e-21	    1.55702e-21	    1.55733e-21	    1.56238e-21
    8.16817e+00	    1.86460e+00	    5.72551e-23	    5.74355e-23	    3.89782e-21	    3.89905e-21	    3.91084e-21	   -5.03504e-22	   -5.05048e-22	    3.11559e-21	    3.12563e-21	    4.72313e-22	    4.72399e-22	    4.73844e-22	    4.72313e-22	    4.72399e-22	    4.73844e-22
    8.37467e+00	    1.86460e+00	    1.59367e-23	    1.59839e-23	    1.13929e-21	    1.13962e-21	    1.14286e-21	   -1.44194e-22	   -1.44610e-22	    8.87430e-22	    8.90117e-22	    1.34720e-22	    1.34743e-22	    1.35131e-22	    1.34720e-22	    1.34743e-22	    1.35131e-22
    8.59173e+00	    1.86460e+00	    4.14863e-24	    4.16015e-24	    3.11826e-22	    3.11908e-22	    3.12742e-22	   -3.86402e-23	   -3.87450e-23	    2.36558e-22	    2.37229e-22	    3.59609e-23	    3.59664e-23	    3.60636e-23	    3.59609e-23	    3.59664e-23	    3.60636e-23
    8.82018e+00	    1.86460e+00	    1.00468e-24	    1.00729e-24	    7.95026e-23	    7.95216e-23	    7.97210e-23	   -9.63803e-24	   -9.66253e-24	    5.87026e-23	    5.88584e-23	    8.93575e-24	    8.93700e-24	    8.95962e-24	    8.93575e-24	    8.93700e-24	    8.95962e-24
    9.06094e+00	    1.86460e+00	    2.25013e-25	    2.25558e-25	    1.87722e-23	    1.87763e-23	    1.88203e-23	   -2.22460e-24	   -2.22989e-24	    1.34820e-23	    1.35154e-23	    2.05491e-24	    2.05517e-24	    2.06003e-24	    2.05491e-24	    2.05517e-24	    2.06003e-24
    9.31504e+00	    1.86460e+00	    4.63028e-26	    4.64072e-26	    4.07856e-24	    4.07936e-24	    4.08827e-24	   -4.72072e-25	   -4.73117e-25	    2.84711e-24	    2.85366e-24	    4.34505e-25	    4.34554e-25	    4.35511e-25	    4.34505e-25	    4.34554e-25	    4.35511e-25
    9.58363e+00	    1.86460e+00	    8.69092e-27	    8.70908e-27	    8.09525e-25	    8.09668e-25	    8.11313e-25	   -9.14350e-26	   -9.16231e-26	    5.48864e-25	    5.50035e-25	    8.38668e-26	    8.38755e-26	    8.40470e-26	    8.38668e-26	    8.38755e-26	    8.40470e-26
    9.86798e+00	    1.86460e+00	    1.47589e-27	    1.47874e-27	    1.45612e-25	    1.45635e-25	    1.45909e-25	   -1.60345e-26	   -1.60651e-26	    9.58134e-26	    9.60024e-26	    1.46579e-26	    1.46593e-26	    1.46870e-26	    1.46579e-26	    1.46593e-26	    1.46870e-26
    1.01695e+01	    1.86460e+00	    2.24708e-28	    2.25109e-28	    2.35231e-26	    2.35265e-26	    2.35673e-26	   -2.52294e-27	   -2.52738e-27	    1.50092e-26	    1.50365e-26	    2.29884e-27	    2.29903e-27	    2.30304e-27	    2.29884e-27	    2.29903e-27	    2.30304e-27
    1.04899e+01	    1.86460e+00	    3.03616e-29	    3.04113e-29	    3.37857e-27	    3.37899e-27	    3.38440e-27	   -3.52573e-28	   -3.53144e-28	    2.08855e-27	    2.09203e-27	    3.20246e-28	    3.20269e-28	    3.20784e-28	    3.20246e-28	    3.20269e-28	    3.20784e-28
    1.08309e+01	    1.86460e+00	    3.59963e-30	    3.60503e-30	    4.26644e-28	    4.26691e-28	    4.27318e-28	   -4.32718e-29	   -4.33361e-29	    2.55275e-28	    2.55665e-28	    3.91850e-29	    3.91876e-29	    3.92454e-29	    3.91850e-29	    3.91876e-29	    3.92454e-29
    1.11947e+01	    1.86460e+00	    3.69894e-31	    3.70402e-31	    4.67988e-29	    4.68034e-29	    4.68663e-29	   -4.60758e-30	   -4.61385e-30	    2.70738e-29	    2.71117e-29	    4.16023e-30	    4.16047e-30	    4.16609e-30	    4.16023e-30	    4.16047e-30	    4.16609e-30
    1.15835e+01	    1.86460e+00	    3.25062e-32	    3.25476e-32	    4.39997e-30	    4.40036e-30	    4.40586e-30	   -4.19981e-31	   -4.20512e-31	    2.45851e-30	    2.46170e-30	    3.78158e-31	    3.78177e-31	    3.78652e-31	    3.78158e-31	    3.78177e-31	    3.78652e-31
    1.20000e+01	    1.86460e+00	    2.36898e-33	    2.37164e-33	    3.44091e-31	    3.44117e-31	    3.44498e-31	   -3.17973e-32	   -3.18329e-32	    1.85411e-31	    1.85623e-31	    2.85487e-32	    2.85500e-32	    2.85816e-32	    2.85487e-32	    2.85500e-32	    2.85816e-32
